the postcode is [restaurant_postcode] .	their postcode is [attraction_postcode] . is there anything else i can help you with ?
[attraction_name] is on the [value_area] end of town .	[attraction_name] is a museum . is there anything else i can help you with ?
the [train_id] meets your criteria and arrives at [value_time] . would you like to book tickets ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that for you ?
i am sorry it leaves at [value_time]	the departure time is [value_time] . is there anything else i can help you with ?
did you need any help with anything else or have i met your needs today ?	you are welcome . is there anything else i can help you with ?
no problem , thank you for letting me assist you today . have a great day !	you are welcome . have a nice day .
is there a specific day you are wanting to stay there ?	booking was unsuccessful . would you like to try a different day or a shorter stay ?
the phone number is [hotel_phone] . do you need additional information ?	their phone number is [hotel_phone] . is there anything else i can help you with ?
i have several options that could work . what day will you be travelling ?	what day would you like to travel ?
okay we have [train_id] , would you like me to book it for you ?	what time would you like to arrive ?
you are all set . reference [train_reference] . total is [value_price] gbp payable at the station . anything else i can help you with ?	booking was successful . reference number is [train_reference] . is there anything else i can help you with ?
excellent . enjoy your trip .	you are welcome . have a nice day .
i have a train leaving [value_place] at [value_time] and arriving at the airport at [value_time] . can i book that for you ?	what day would you like to travel ?
how many tickets would you like ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help with today ?	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
i am sorry , there are no results for a german restaurant in the town [value_area] area . would you like me to look in other area -s , or try for another cuisine ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
there are [value_count] <unk> restaurant -s in town [value_area] . <unk> include [value_food] food , [value_food] , [value_food] , [value_food] , [value_food] . do any of those sound good to you ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
i am not sure i understand your request . could you be a little more specific ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
yes , i understand you now . there are [value_count] restaurant -s with [value_food] cuisine to choose from the [restaurant_name] , the [restaurant_name] , and the [restaurant_name] .	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
yes , all of them are . which [value_count] could you like me to book for you ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
excellent choice . i have booked [restaurant_name] for [value_day] at [value_time] , party of [value_count] . the reference number is [restaurant_reference] .	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
thank you for contacting us , have a nice day .	you are welcome . have a nice day .
there are [value_count] hotel -s in that area that are in the [value_pricerange] price range , [value_count] is a [value_count] star and the other [value_count] star . which [value_count] would you prefer ?	[hotel_name] is a [value_pricerange] -ly priced hotel in the [value_area] part of town . would you like their location ?
yes , they both do . may i recommend [hotel_name] ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like their location ?
sure , the postcode is [hotel_postcode] . can i book a room for you ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel . their postcode is [hotel_postcode] . is there anything else i can help you with ?
i will check to see if i can find a train that matches your needs .	what is your destination ?
i have [value_count] trains that meet your needs train [train_id] arrives in [value_place] at [value_time] . would you like me to book it for you ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that ?
your reference number is [train_reference] , and the fee is [value_price] gbp , payable at the station . is there anything else i can help you with today ?	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
we are happy to help . thank you for using our service .	you are welcome . have a nice day .
i have got [value_count] guesthouses that offer free parking , do you have any more preferences ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
there are [value_count] guesthouses that offer free parking . [value_count] are [value_pricerange] and [value_count] are [value_pricerange] . which price range do you prefer ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
i found [hotel_name] to meet your needs . would you like me to book that for you ?	[restaurant_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like their location ?
let me give you their phone number which is [hotel_phone] . [hotel_name] s address is [hotel_address] , [hotel_postcode] . is there anything else i can help you with ?	you are welcome . have a nice day .
i <unk> you that you can check in in this guesthouse after [value_time] pm . you can leave your <unk> anytime .	you are welcome . have a nice day .
you to . goodbye .	you are welcome . have a nice day .
sure , i can do that . do you know the name of the restaurant ? also , when would you like to be picked up and arrive by ?	where are you departing from ?
ok great , i will also need to know what your preferences are for your pick up and arrival times to book your taxi .	where are you departing from ?
i have that booked , a [taxi_type] and the contact info is [taxi_phone]	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
all right , thank you and have a great day .	you are welcome . have a nice day .
i can assist you with that . what time [value_day] would you like to leave at ?	what time would you like to leave ?
okay there are several trains that may work . what is your destination ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
[train_id] leaves at [value_time] [value_day] . would that train work for you ?	[train_id] leaves at [value_time] . would you like me to book a ticket ?
sure . i booked [train_id] leaving [value_place] [value_day] at [value_time] , [value_count] tickets . reference number is [train_reference] and [value_price] gbp will be due , payable at the station .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
you are welcome , enjoy your trip .	you are welcome . have a nice day .
what are you specifically looking for ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
i have [value_count] guesthouses available in the [value_pricerange] price range . what part of town would you prefer ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
[attraction_name] is in the [value_area] part of town has [value_count] stars .	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
the alpha milton guesthouse was booked for you successfully . your reference number is [hotel_reference] . is there anything else i can help you with today ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
there are no multiple sports in the [value_area] , but there are multiple sports in the [value_area] . do you want to stay with an attraction in the [value_area] ?	[attraction_name] is a multiple sports attraction in the [value_area] . would you like their location ?
[attraction_name] is a park in the [value_area] . it s very nice , and admission is free . can i get you any other information on the park ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
the phone number is [attraction_phone] and the post code is [attraction_postcode] .	their phone number is [attraction_phone] . their postcode is [attraction_postcode] . is there anything else i can help you with ?
you are welcome , have a great day !	you are welcome . have a nice day .
i would be happy to help you with that . where are you departure and arrival location -s ?	where are you departing from ?
we have <unk> trains available that day . what time would you like to leave by ?	what time would you like to leave ?
okay the [train_id] leaves at [value_time] .	[train_id] leaves at [value_time] . would you like me to book that for you ?
that train arrives at [value_time] . will that work for you ?	the arrival time is [value_time] . is there anything else i can help you with ?
it leaves at [value_time] . would you like to book it ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
okay we have [value_count] . the [attraction_name] and [attraction_name] .	[attraction_name] is a nice place . their phone number is [attraction_phone] . their postcode is [attraction_postcode] . is there anything else i can help you with ?
the phone number is [attraction_phone] with post code [attraction_postcode]	[attraction_name] is located at [attraction_address] . their postcode is [attraction_postcode] . their phone number is [attraction_phone] . is there anything else i can help you with ?
you are welcome , have a great day !	you are welcome . have a nice day .
what type of food are you looking for and what price range ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
[value_food] , [value_food] , or [value_food] .	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
[attraction_name] is a attraction in the [value_area] serving [value_food] food in the [value_pricerange] price range . do you need more information or want to reserve a table ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
the address is [restaurant_address] . anything else i can do for you ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . their address is [restaurant_address] . is there anything else i can help you with ?
i would be happy to help you with a taxi , what is your destination and departure and what time would you like to arrive and leave ?	where are you departing from ?
there are [value_count] attractions in the [value_area] area of town . would you like more information ?	[attraction_name] is a nice place . their phone number is [attraction_phone] . is there anything else i can help you with ?
[attraction_name] is free in the [value_area] part of town .	[attraction_name] is a museum . is there anything else i can help you with ?
i am happy to help . you have a great day as well .	you are welcome . have a nice day .
i am sorry , i am <unk> a system error . could you please restate your request ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
i am sorry , but there are not any swimming pools in the [value_area] area . there are [value_count] parks and a cinema . are you interested in [value_count] of these ? or something else ?	[attraction_name] is a nice place . would you like their location ?
there are [value_count] attractions listed , [attraction_name] and [attraction_name] . would you like more information about them ?	[attraction_name] is a nice place . would you like their location ?
the entrance fee is not <unk> . the phone number for [attraction_name] is [attraction_phone] . is there anything else i can do for you ?	[attraction_name] is a museum in the [value_area] . their phone number is [attraction_phone] . is there anything else i can help you with ?
yes , the [restaurant_name] is a great [value_food] place in the [value_area] area of the city . it s [value_pricerange] , but definitely worth it . would you like a reservation there ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
alright , you are all set . your reference number is [restaurant_reference] .	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
from [attraction_name] to [restaurant_name] ?	where are you departing from ?
ok , will do . is there anything else i can do ?	what time would you like to leave ?
i am having trouble <unk> up the taxi . are you leaving from [attraction_name] ?	where are you departing from ?
what time would you like to leave ?	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
great , be on the <unk> for a [taxi_type] . the contact number is [taxi_phone] . may i help with anything else ?	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
glad to have been of assistance .	you are welcome . have a nice day .
i can tell you that [attraction_name] is located at [attraction_address] , postcode [attraction_postcode] . does that help ?	[attraction_name] is located at [attraction_address] . is there anything else i can help you with ?
the number is [attraction_phone] and it is free of charge .	their phone number is [attraction_phone] . is there anything else i can help you with ?
the address is [hotel_address] . do you need anything else ?	[attraction_name] is located at [attraction_address] . is there anything else i can help you with ?
yes , i am so sorry for the error . the correct phone number is [attraction_phone] and admission is actually free .	[attraction_name] is located at [attraction_address] . is there anything else i can help you with ?
there are [value_count] options . do you have any other preferences to narrow the search ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
i have [value_pricerange] hotel -s <unk> [value_place] do you have an area in mind ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
booking was unsuccessful . would you like to shorten your stay or <unk> another day ?	booking was unsuccessful . would you like to try a different day or a shorter stay ?
booking was successful at [hotel_name] . reference number is [hotel_reference] .	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
i booked you a [taxi_type] . the contact number is [taxi_phone] . is there anything else i can assist you with ? .	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
you are welcome . enjoy your time in [value_place] !	you are welcome . have a nice day .
sure , would you like a guesthouse or hotel ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star guesthouse in the [value_area] part of town . would you like me to book a room ?
oh , yes , there are [value_count] . i do recommend the [attraction_name] .	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like me to book a room ?
the [attraction_name] is located at [attraction_address] , [attraction_postcode] and the phone number is [attraction_phone] . can i help with anything else ?	their phone number is [hotel_phone] . their address is [hotel_address] . is there anything else i can help you with ?
how does the [attraction_name] sound ? or <unk> <unk> ?	[attraction_name] is a nice museum in the [value_area] . would you like their location ?
here is the address [attraction_address] and the phone number is [attraction_phone] .	[attraction_name] is located at [attraction_address] . their phone number is [attraction_phone] . is there anything else i can help you with ?
it is in the [value_area] of the city	[hotel_name] is in the [value_area] part of town . would you like their location ?
the postcode for [attraction_name] is [attraction_postcode] . can i help you with anything else today ?	the postcode is [hotel_postcode] . is there anything else i can help you with ?
you are welcome , have a great day !	you are welcome . have a nice day .
sure , there are [value_count] options for you	[attraction_name] is a nice place in the [value_area] part of town . would you like their location ?
sure how about the [value_place] <unk> theater . it s in the center of town and its postcode is [attraction_postcode] , but there is no entrance fee information listed .	[attraction_name] is a nice museum . their postcode is [attraction_postcode] . is there anything else i can help you with ?
sure , where will you be departing from ?	what time would you like to leave ?
[train_id] will arrive in [value_place] at [value_time] . would you like a ticket on that ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that ?
booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help with ?
thank you goodbye	you are welcome . have a nice day .
alright , there are [value_count] guesthouses and hotel -s on the [value_area] side . you have a price range in mind , or is there a particular <unk> you need ?	[hotel_name] is a [value_pricerange] -ly priced guesthouse in the [value_area] part of town . would you like me to book a room ?
[hotel_name] is just what you are looking for . it s a guesthouse with free wifi and parking at [hotel_address] [hotel_postcode] . would you like to book ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
sure , it s a [value_pricerange] hotel .	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
great ! have a wonderful day ! goodbye !	you are welcome . have a nice day .
sure ! it s a [value_pricerange] guesthouse in the [value_area] with [value_count] stars , free wifi , and parking . it s located at [hotel_address] [hotel_postcode] . their phone is [hotel_phone] . care to book there ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
their postcode is [hotel_postcode] . would you like me to make a reservation for you ?	the postcode is [hotel_postcode] . is there anything else i can help you with ?
for how many rooms and how long is your stay going to be ?	what day would you like to start your stay ?
there s a train that leaves at [value_time] , would you like that ?	what day would you like to travel ?
the earliest train is at [value_time] . does that work for you ?	yes , the [train_id] leaves at [value_time] . would you like me to book that for you ?
booked ! reference number [train_reference] . the fee is [value_price] gbp payable at the station .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
thank you and have a nice visit .	you are welcome . have a nice day .
there are many in [value_place] . could we narrow it down by choosing a specific area of town to search in ?	[attraction_name] is a nice museum in the [value_area] . would you like their location ?
how about [attraction_name] in [value_area] ?	[attraction_name] is a nice place . would you like their location ?
the phone number is [attraction_phone] . is there anything else i can help you with ?	their phone number is [attraction_phone] . is there anything else i can help you with ?
sure , i can help you with that . what is your place of departure ?	where are you departing from ?
okay , i have booked you on [train_id] leaving [value_day] at [value_time] and arriving [value_time] . your reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help with ?
you are welcome , enjoy yourself .	you are welcome . have a nice day .
if that s an <unk> , i will take you up on the offer . in the <unk> , thank you for using [value_place] towninfo [value_area] . goodbye , now .	[attraction_name] is a nice place in the [value_area] . would you like their location ?
there are [value_count] different parks in the area , [value_count] each in the [value_area] , [value_area] and [value_area] , and [value_count] in the [value_area] . do you have a specific location you would like ?	[attraction_name] is a nice place in the [value_area] part of town . would you like their location ?
sure ! that would be [attraction_name] . the postcode is [attraction_postcode] and admission is free . can i help you with anything else today ?	[attraction_name] is a museum in the [value_area] . their postcode is [attraction_postcode] . is there anything else i can help you with ?
could you please tell me where you will be departing from and what day you are traveling ?	where are you departing from ?
there are [value_count] trains available . [value_count] leaves at [value_time] and the other at [value_time] . which train do you prefer ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
[train_id] departs at [value_time] and arrives at [value_time] . would you like me to book you a seat ?	[train_id] leaves at [value_time] . is there anything else i can help you with ?
have a good day !	you are welcome . have a nice day .
there are [value_count] attractions in the [value_area] part of town . would you like to visit a college ?	[attraction_name] is a museum in the [value_area] part of town . would you like their location ?
i have several museums to choose from . i also have an entertainment attraction called [attraction_name] . can i interest you in [value_count] of those ?	[attraction_name] is a nice place . would you like their location ?
sure , they are located at [attraction_address] , postcode [attraction_postcode] , and their phone number is [attraction_phone] . may i help with anything else ?	[attraction_name] is located at [attraction_address] . their postcode is [attraction_postcode] . their phone number is [attraction_phone] . is there anything else i can help you with ?
thank you , goodbye .	you are welcome . have a nice day .
absolutely , where will the taxi be picking you up from today ?	where are you departing from ?
all right , a [taxi_type] will come for you . should you need to contact them , the number is [taxi_phone] .	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
thank you for the calling the [value_place] towninfo [value_area] we are glad to help , have a pleasant day .	you are welcome . have a nice day .
great ! is there a certain restaurant you are looking for ?	is there anything else i can help you with ?
i have the [restaurant_name] which is [value_food] food . would you like that [value_count] ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . their phone number is [restaurant_phone] . their address is [restaurant_address] . is there anything else i can help you with ?
the address is [restaurant_address] and the phone number is [restaurant_phone] . would you like me to make a reservation for you ?	[restaurant_name] is located at [restaurant_address] . their phone number is [restaurant_phone] . is there anything else i can help you with ?
what is your destination ?	what day would you like to travel ?
[train_id] departs at [value_time] and arrives by [value_time] . would you like a ticket ?	[train_id] leaves at [value_time] and arrives at [value_time] . would you like me to book that for you ?
duration is [value_count] minutes and costs [value_price] pounds	the travel time is [value_count] minutes . is there anything else i can help you with ?
i have [value_count],[value_count] departures fitting your criteria . do you have a destination ?	where are you departing from ?
there are [value_count] trains that arrive in [value_place] on [value_day] , what time would you like to get there ?	where are you departing from ?
sure , the [train_id] departs [value_place] at [value_time] , and arrives in [value_place] [value_day] at [value_time] . shall i book it , if so for how many <unk> ?	how many tickets would you like ?
booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
how about [attraction_name] ? or the [attraction_name] ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
the address for [attraction_name] is [attraction_address] . i apologize but i do not have information on their entrance fee .	[attraction_name] is a museum . their address is [attraction_address] . is there anything else i can help you with ?
yes , we have [value_count] nightclubs in the [value_area] of town . is there a particular [value_count] you are looking for ?	[attraction_name] is a nice place . would you like their location ?
[value_count] pounds , [attraction_address] [attraction_name]	[attraction_name] is a museum in the [value_area] . their address is [attraction_address] . is there anything else i can help you with ?
we are happy to help . thanks for using our service . have a great day !	you are welcome . have a nice day .
do you prefer a particular type of food or are you looking at a specific price range ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
there are [value_count] attraction -s which meet your needs . [attraction_name] is located at [value_count] kings <unk> and serves [value_pricerange] priced meal -s . would you like to make reservations ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
your table for [value_count] is reserved for [value_day] at [value_time] and they'll hold your table for [value_count] minutes . your reference number is [attraction_reference] . can i help you with anything else today ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
i have [value_count] listings . [value_count] in the [value_area] , [value_area] or [value_count] in the [value_area] . would you like more information on [value_count] of them ?	[attraction_name] is a nice place . would you like their location ?
i have the [attraction_name] located at the plough , green end , fen ditton .	[attraction_name] is a nice place in the [value_area] . would you like their location ?
the postcode is [attraction_postcode] . would you like the phone number ?	the postcode is [attraction_postcode] . is there anything else i can help you with ?
[attraction_name] is located at [attraction_address] in the [value_area] side of town .	[attraction_name] is a museum in the [value_area] . their address is [attraction_address] . is there anything else i can help you with ?
absolutely ! just let me know where you would like to depart from , and either what time you want to leave or arrive by .	where are you departing from ?
what will be your <unk> site ?	what time would you like to leave ?
booking completed ! booked car type [taxi_type] contact number [taxi_phone]	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
can i look up anything else before you go ?	you are welcome . have a nice day .
would you like me to find a hotel first or the attraction ?	[hotel_name] is a [value_pricerange] -ly priced hotel in the [value_area] part of town . would you like their location ?
[train_id] departs at [value_time] , would that work for you ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
you are all set . the total fee is [value_price] gbp payable at the station the reference number is [train_reference]	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
there are many different attractions in [value_area] . is there a certain type that you would like ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
sorry , i got no results for entertainment in [value_area] , is there something else i can look for ?	[attraction_name] is a nice place in the [value_area] . would you like their location ?
there are [value_count] theaters in the area , the [attraction_name] , [attraction_name] , [attraction_name] and [attraction_name] . let me know if any of those <unk> to you .	[attraction_name] is a nice place in the [value_area] part of town . would you like their location ?
the phone number is [attraction_phone] .	[attraction_name] is located at [attraction_address] . their postcode is [attraction_postcode] . their phone number is [attraction_phone] . is there anything else i can help you with ?
their postcode is [attraction_postcode] and their address is [attraction_address] .	[attraction_name] is located at [attraction_address] . their postcode is [attraction_postcode] . is there anything else i can help you with ?
you welcome , have a great day .	you are welcome . have a nice day .
there are departures most days from [value_place] at [value_time] . would you like any more information of train times or help booking a train ?	where are you departing from ?
yes ! we have [value_count] trains leaving on [value_day] to [value_place] . what time would you like to arrive by ?	yes , it leaves at [value_time] . is there anything else i can help you with ?
the train closest to your preferred departure time is [train_id] , going from [value_place] to [value_place] at [value_time] . would you like me to book that for you ?	how about [train_id] ? it leaves at [value_time] . would you like me to book that for you ?
booking was successful , the total fee is [value_price] gbp payable at the station . your reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
you are welcome . can i help with anything else ?	you are welcome . is there anything else i can help you with ?
you are welcome . goodbye .	you are welcome . is there anything else i can help you with ?
i can absolutely help you with that , what day will you be planning to travel and where will you be departing from ?	where are you departing from ?
[train_id] leaves [value_place] at [value_time] and arrives in [value_place] at [value_time] . would you like me to book you a ticket ?	[train_id] leaves at [value_time] . would you like me to book a ticket ?
i booked you [value_count] seats on the [train_id] train departing [value_place] at [value_time] . your reference is [train_reference] and [value_price] gbp is due at the station . will that be all today ?	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
what would you like to know ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
the <unk> guesthouse does offer free wifi ! and the phone number is [hotel_phone] . the postcode is [hotel_postcode] .	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . their postcode is [hotel_postcode] . their phone number is [hotel_phone] . is there anything else i can help you with ?
i hope you enjoy your stay in our city !	you are welcome . have a nice day .
what day would you like to travel ?	what day would you like to travel ?
i have [train_id] leaving [value_place] at [value_time] and arriving at [value_time] in [value_place] . would you like to book that ?	[train_id] leaves at [value_time] . would you like me to book that for you ?
it is a <unk> trip , just [hotel_name] minutes and the cost is [value_price] pounds .	the travel time is [value_count] minutes . would you like me to book that for you ?
i would be happy to help . may i [restaurant_name] what price range and area of town you are looking for ?	what is your price range ?
there are more than [value_count] hotel -s that are [value_count] star . is there a certain part of town that you would like to stay in ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
sure , i recommend [hotel_name] in the [value_area] , would you like me to make a reservation for you ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like me to book a room ?
you are booked into [hotel_name] . your reference number is [hotel_reference] . how else may i help you ?	booking was successful . reference number is [hotel_reference] . is there anything else i can help you with ?
you are most welcome , enjoy the rest of your day .	you are welcome . have a nice day .
you are welcome , glad i could help .	you are welcome . have a nice day .
i have [value_count] different options to choose from . if you would like a recommendation , the [attraction_name] is a great museum to visit ! would you like more information on them ?	[attraction_name] is a nice museum in the [value_area] . would you like their location ?
[restaurant_name] is a great place to visit in town [value_area] and also has free entrance . would you like the address ?	[attraction_name] is a nice museum in the [value_area] . would you like their location ?
[attraction_name] is located at [attraction_address] , phone [attraction_phone] . can i help you with anything else today ?	their phone number is [attraction_phone] . is there anything else i can help you with ?
we have [value_count] [value_food] restaurant -s in the [value_area] area . do you have a price preference ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
[restaurant_name] or [restaurant_name] should meet your needs . would you like to book a table ? if you would prefer [value_food] instead , i can make a different recommendation .	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . can i help with anything else today ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
by park , do you mean [attraction_name] ? if so , i have booked you a [taxi_type] . the taxi company can be reached at [taxi_phone] . can i help you with anything else ?	booking completed ! booked car type [taxi_type] contact number [taxi_phone] is there anything else i can help you with ?
you are welcome enjoy your stay .	you are welcome . have a nice day .
i have trains departing long kings cross to [value_place] on [value_day] every [value_count] hour -s starting at [value_time] , would you like to make a reservation ?	what is your destination ?
how about the [train_id] ? it leaves at [value_time] and arrives at [value_time] in [value_place] .	[train_id] leaves at [value_time] . would you like me to book that for you ?
yes , it leaves from [value_place] . i have booked this for you , and your reference number is [train_reference] .	booking was successful , the total fee is [value_price] gbp payable at the station . reference number is [train_reference] . is there anything else i can help you with ?
i found [value_count] place -s , would you like to try [restaurant_name] ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
is there anything else i can do for you ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [train_reference] . is there anything else i can help you with ?
what day and time would you like the reservation for ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [train_reference] . is there anything else i can help you with ?
i could not book the restaurant for [value_count] people at [value_time] . would you like to try a different time ?	booking was unsuccessful . would you like to try a different time ?
i was able to book that for you . your reference number is [restaurant_reference] . your table will be reserved for [value_count] minutes .	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help with ?
you are very welcome , i hope you enjoy your meal !	you are welcome . have a nice day .
i certainly can . [attraction_name] is a college located in the center of town , on [attraction_address] . there s a [value_count] pound entrance fee . do you need any additional information ?	[attraction_name] is a museum in the [value_area] . their phone number is [attraction_phone] . their postcode is [attraction_postcode] . is there anything else i can help you with ?
the postcode is [restaurant_postcode] . do you need anything else ?	the postcode is [attraction_postcode] . is there anything else i can help you with ?
i have [value_count] listing for [restaurant_name] would that work for you ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant in the [value_area] part of town . would you like their location ?
yes , it is in the [value_pricerange] price range , shall i book you a table ?	[restaurant_name] is a [value_pricerange] -ly priced [value_food] restaurant . would you like their location ?
your reference number is [restaurant_reference] . do you need anything else ?	booking was successful . the table will be reserved for [value_count] minutes . reference number is [restaurant_reference] . is there anything else i can help you with ?
excellent , have a great day	you are welcome . have a nice day .
i have many trains available . what day would you like to leave ?	what day would you like to travel ?
there are still many trains to pick from , can you narrow down a departure and arrival time frame ?	what time would you like to leave ?
i have [value_count] leaving at [value_time] and arriving at [value_time] . it is [value_price] pounds . would you like me to book that for you .	[train_id] leaves at [value_time] . would you like me to book that for you ?
travel time is [value_count] minutes . i found [value_count] hotel -s you may like . do you have a star rating request or an area you prefer ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] . would you like me to book a room ?
i found [value_count] hotel that matches your criteria , it s the [hotel_name] . would you like to book there ?	[hotel_name] is a [value_pricerange] -ly priced [value_count] star hotel in the [value_area] part of town . would you like me to book a room ?
